X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-9491229.094,4174333.651,6279,782845,CITY WASTE LLC,3105 FREEMAN AVENUE,CHATTANOOGA,TN,37406,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,HAMILTON,47065,USA,35.07687932,-85.2611616,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://environment-online.tn.gov:8080/pls/enf_reports/f?p=19035:34001:0:::::,5/2/2019 0:00,IMAGERY/OTHER,1/6/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TRF330001545
-10005233.74,4168526.021,6280,782846,TRILOGY MEDWASTE SOUTHEAST,5565 E RAINES ROAD,MEMPHIS,TN,38115,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,SHELBY,47157,USA,35.0341725,-89.87854386,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://environment-online.tn.gov:8080/pls/enf_reports/f?p=19035:34001:0:::::,5/2/2019 0:00,IMAGERY/OTHER,1/6/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TRF790001539
-9577596.088,4224395.809,6281,782847,SOUTHERN CENTRAL WASTE SERVICES OF COFFEE COUNTY LLC,490 VOLUNTEER COURT,MANCHESTER,TN,37355,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,COFFEE,47031,USA,35.44408736,-86.03700951,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://environment-online.tn.gov:8080/pls/enf_reports/f?p=19035:34001:0:::::,5/2/2019 0:00,UNVERIFIED,1/6/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TRF160001544
-9689391.411,4319303.337,6282,782848,SAMS CREEK DISPOSAL,2791 SAMS CREEK ROAD,PEGRAM,TN,37143,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,CHEATHAM,47021,USA,36.13565468,-87.04128398,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://environment-online.tn.gov:8080/pls/enf_reports/f?p=19035:34001:0:::::,5/2/2019 0:00,IMAGERY/OTHER,1/6/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TRF110001524
-7963582.868,5131013.633,6283,782849,WASTE CONNECTION INC,116 SHUN PIKE,JOHNSTON,RI,2919,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,PROVIDENCE,44007,USA,41.79964036,-71.53808207,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.dem.ri.gov/programs/benviron/waste/pdf/swfacs.pdf,5/2/2019 0:00,IMAGERY,1/9/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7964695.366,5131124.491,6284,782850,NEWTON WASHBURN TRANSFER STATION,145 SHUN PIKE,JOHNSTON,RI,2919,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,PROVIDENCE,44007,USA,41.80038276,-71.54807581,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.dem.ri.gov/programs/benviron/waste/pdf/swfacs.pdf,5/2/2019 0:00,IMAGERY,1/9/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10611940.28,4262881.976,6285,782851,HERRINGSHAW WASTE MANAGEMENT & RECYCLING,3221 E HANOCK ST,MUSKOGEE,OK,74403,NOT AVAILABLE,(918) 687-4133,TRANSFER,OPEN,MUSKOGEE,40101,USA,35.72525161,-95.32868144,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.ok.us/lpdnew/swindex.html,3/2/2020 0:00,IMAGERY/OTHER,3/2/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,3551021
-10788361.97,4215494.491,6286,782852,SHAWNEE SOLID WASTE TRANSFER STATION,4650 N HARRISON ST,SHAWNEE,OK,74804,NOT AVAILABLE,(405) 275-0900,TRANSFER,OPEN,POTTAWATOMIE,40125,USA,35.37891749,-96.91350448,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.ok.us/lpdnew/swindex.html,3/2/2020 0:00,UNVERIFIED,3/2/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,3563006
-9180882.731,4870510.442,6287,782853,WASTE-AWAY STATIONS LLC,995 KELLER DRIVE,HEATH,OH,43056,NOT AVAILABLE,(740) 349-2783,MUNICIPAL,OPEN,LICKING,39089,USA,40.03142855,-82.47327279,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://epa.ohio.gov/portals/34/document/facility_lists/lic_cdd.pdf,5/2/2019 0:00,IMAGERY/OTHER,3/9/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9236234.939,4683738.092,6288,782854,PORTSMOUTH TRANSFER FACILTY,629 ELM ST,PORTSMOUTH,OH,45662,NOT AVAILABLE,(740) 354-8807,TRANSFER,OPEN,SCIOTO,39145,USA,38.73468272,-82.97051013,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://epa.ohio.gov/portals/34/document/facility_lists/lic_cdd.pdf,5/2/2019 0:00,IMAGERY/OTHER,3/9/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11796509.46,3874198.074,6289,782855,OTERO/GREENTREE COUNTY REGIONAL LANDFILL,4276 U.S. HIGHWAY 54,ALAMOGORDO,NM,88310,NOT AVAILABLE,(575) 430-8678,MUNICIPAL,OPEN,OTERO,35035,USA,32.84084705,-105.9698475,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.env.nm.gov/swb/Facilities.htm,5/2/2019 0:00,UNVERIFIED,3/12/2020 0:00,https://ci.alamogordo.nm.us/319/Landfill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-8053761.748,5370804.455,6290,782856,CLAREMONT TRANSFER STATION,RTE 11-103,CLAREMONT,NH,3743,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,SULLIVAN,33019,USA,43.38530599,-72.34817273,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,UNVERIFIED,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7928339.951,5326048.123,6291,782857,DEERFIELD TRANSFER STATION,BROWN RD,DEERFIELD,NH,3037,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,ROCKINGHAM,33015,USA,43.09240959,-71.22148955,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,IMAGERY/OTHER,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7908063.638,5369135.711,6292,782858,FARMINGTON TRANSFER STATION,DUMP RD,FARMINGTON,NH,3835,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,STRAFFORD,33017,USA,43.37441059,-71.03934434,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,IMAGERY/OTHER,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7950640.218,5400506.812,6293,782859,GILFORD SOLID WASTE CENTER,100 RECYCLE WAY,GILFORD,NH,3249,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,BELKNAP,33001,USA,43.57890805,-71.42181627,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,IMAGERY/OTHER,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-8026375.44,5387407.511,6294,782860,GRANTHAM TRANSFER STATION,RTE 114,GRANTHAM,NH,3753,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,SULIVAN,33019,USA,43.49360235,-72.10215734,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,IMAGERY/OTHER,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7984755.759,5393383.232,6295,782861,HILL TRANSFER STATION,RT 3A,HILL,NH,3243,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,MERRIMACK,33013,USA,43.53253261,-71.72828139,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,UNVERIFIED,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7959123.029,5528553.178,6296,782862,JEFFERSON TRANSFER STATION,BAILEY ROAD,JEFFERSON,NH,3583,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,COOS,33007,USA,44.40641762,-71.49801865,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,UNVERIFIED,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7978077.13,5296616.209,6297,782863,MONT VERNON TRANSFER STATION,WESTON HILL RD,MOUNT VERNON,NH,3057,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,HILLSBOROUGH,33011,USA,42.89903276,-71.66828624,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,IMAGERY/OTHER,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7985442.646,5306591.195,6298,782864,NEW BOSTON TRANSFER STATION,412 OLD COACH RD,NEW BOSTON,NH,3070,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,HILLSBOROUGH,33011,USA,42.96463969,-71.73445179,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,IMAGERY/OTHER,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-8016949.233,5359726.951,6299,782865,NEWBURY TRANSFER STATION,POST RD,NEWBURY,NH,3255,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,MERRIMACK,33013,USA,43.31294321,-72.01748028,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,IMAGERY/OTHER,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7902073.341,5323228.068,6300,782866,NEWMARKET TRANSFER STATION,ASH SWAMP RD,NEWMARKET,NH,3857,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,ROCKINGHAM,33015,USA,43.07390731,-70.98553258,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,IMAGERY/OTHER,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7914714.42,5290250.604,6301,782867,PLAISTOW TRANSFER STATION,OLD COUNTY RD,PLAISTOW,NH,3865,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,ROCKINGHAM,33015,USA,42.85712872,-71.09908933,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,UNVERIFIED,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7998933.545,5435880.118,6302,782868,RUMNEY TRANSFER STATION,BUFFALO RD,RUMNEY,NH,3266,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,GRAFTON,33009,USA,43.80866422,-71.8556426,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,IMAGERY/OTHER,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7890677.08,5312374.22,6303,782869,STRATHAM TRANSFER STATION,UNION RD,STRATHAM,NH,3885,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,ROCKINGHAM,33015,USA,43.00264348,-70.88315823,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,IMAGERY/OTHER,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-7931819.315,5438391.652,6304,782870,TAMWORTH TRANSFER STATION,RTE 25,TAMWORTH,NH,3886,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,CARROLL,33003,USA,43.82494364,-71.25274522,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.des.nh.gov/onestop/index.htm,5/1/2019 0:00,IMAGERY/OTHER,3/27/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-8899108.698,3870011.306,6305,782871,CHARLESTON COUNTY SANITARY,13 ROMNEY ST,CHARLESTON,SC,29403,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,CHARLESTON,45019,USA,32.80924193,-79.94205359,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.scdhec.gov/Environment/LW/SolidWaste/FacilitiesLists/,5/2/2019 0:00,IMAGERY/OTHER,4/20/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DWP-079
-10808806.04,6040302.282,6306,782872,BUXTON INERT WASTE LANDFILL,OSCAR AVE,BUXTON,ND,58218,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,TRAILL,38097,USA,47.59840734,-97.0971567,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.nd.gov/OpenRecords.aspx,5/1/2019 0:00,IMAGERY/OTHER,4/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,BUXTON,NOT AVAILABLE,NOT AVAILABLE
-10823304.2,5972861.079,6307,782873,HUNTER INERT SOLID WASTE FACILITY,4TH AVE WAY,HUNTER,ND,58048,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,CASS,38017,USA,47.18828358,-97.22739585,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.nd.gov/OpenRecords.aspx,5/1/2019 0:00,UNVERIFIED,4/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HUNTER,NOT AVAILABLE,NOT AVAILABLE
-11088784.26,6248039.252,6308,782874,ROLLA SOLID WASTE MANAGEMENT FACILITY,HIGHWAY 30 SOUTH,ROLLA,ND,58367,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,ROLETTE,38079,USA,48.84167337,-99.61224387,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.nd.gov/OpenRecords.aspx,5/1/2019 0:00,IMAGERY/OTHER,4/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ROLLA,NOT AVAILABLE,358
-10900367.18,6255538.907,6309,782875,WALHALLA LANDFILL,127TH AVE NE,WALHALLA,ND,58282,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,PEMBINA,38067,USA,48.88599313,-97.91966441,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.nd.gov/OpenRecords.aspx,5/1/2019 0:00,IMAGERY/OTHER,4/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,185
-10871519.16,6065142.999,6310,782876,NORTHWOOD INERT LANDFILL,5TH AVE NE,NORTHWOOD,ND,58267,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,GRAND FORKS,38035,USA,47.74866477,-97.66051827,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.nd.gov/OpenRecords.aspx,5/1/2019 0:00,IMAGERY/OTHER,4/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NORTHWOOD,NOT AVAILABLE,158
-10812536.51,5793115.342,6311,782877,LIDGERWOOD,92ND STREET SE,LIDGERWOOD,ND,58053,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,RICHLAND,38077,USA,46.07960609,-97.13066805,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.nd.gov/OpenRecords.aspx,5/1/2019 0:00,IMAGERY/OTHER,4/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LIDGERWOOD,NOT AVAILABLE,175
-10866056.13,6092981.905,6312,782878,LARIMORE INERT WASTE LANDFILL,17TH AVE,LARIMORE,ND,58251,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,GRAND FORKS,38035,USA,47.91654377,-97.61144302,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.nd.gov/OpenRecords.aspx,5/1/2019 0:00,IMAGERY/OTHER,4/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LARIMORE,NOT AVAILABLE,178
-10859290.26,6273494.403,6313,782879,JENSON & SONS,113 PARK AVE,NECHE,ND,58265,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,PEMBINA,38067,USA,48.99194302,-97.55066413,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.nd.gov/OpenRecords.aspx,5/1/2019 0:00,IMAGERY/OTHER,4/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,JENSON & SONS,NOT AVAILABLE,189
-11501716.02,6259781.659,6314,782880,CROSBY INERT WASTE LANDFILL,103RD ST NW,CROSBY,ND,58730,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,DIVIDE,38023,USA,48.9110486,-103.3216729,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.nd.gov/OpenRecords.aspx,5/1/2019 0:00,IMAGERY/OTHER,4/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CROSBY,NOT AVAILABLE,151
-11404072.63,5780393.424,6315,782881,ADAMS COUNTY LANDFILL,1ST AVE N,HETTINGER,ND,58639,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,ADAMS,38001,USA,46.00027584,-102.4445275,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.nd.gov/OpenRecords.aspx,5/1/2019 0:00,IMAGERY/OTHER,4/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ADAMS COUNTY,NOT AVAILABLE,156
-11660618.03,5030505.056,6316,782882,WYOMING DISPOSAL SYSTEM TRANSFER STATION,475 COUNTY ROAD,CHEYENNE,WY,82007,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,LARAMIE,56021,USA,41.12302678,-104.749114,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://deq.wyoming.gov/shwd/solid-waste/resources/solid-waste-facilities-list/,5/3/2019 0:00,UNVERIFIED,4/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WYOMING DISPOSAL SYSTEMS,NOT AVAILABLE,NOT AVAILABLE
-12349092.48,5269748.028,6317,782883,SOUTH END LANDFILL,HWY 89 LINCOLN COUNTY,AFTON,WY,83110,NOT AVAILABLE,NOT AVAILABLE,"MUNICIPAL, C&D",OPEN,LINCOLN,56023,USA,42.72196925,-110.9337852,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.wyoming.gov/shwd/solid-waste/resources/solid-waste-facilities-list/,5/3/2019 0:00,UNVERIFIED,3/23/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LINCOLN COUNTY,NOT AVAILABLE,NOT AVAILABLE
-11797163,5122780.107,6318,782884,ROCK RIVER,NOT AVAILABLE,ROCK RIVER,WY,82083,NOT AVAILABLE,NOT AVAILABLE,"MUNICIPAL, C&D",OPEN,ALBANY,56001,USA,41.74447868,-105.9757183,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.wyoming.gov/shwd/solid-waste/resources/solid-waste-facilities-list/,5/3/2019 0:00,UNVERIFIED,3/24/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ROCK CITY,NOT AVAILABLE,NOT AVAILABLE
-12105596.24,5583296.388,6319,782885,POWELL TRANSFER STATION,413 INGALLS STREET,POWELL,WY,82435,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,PARK,56029,USA,44.75667785,-108.7464213,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://deq.wyoming.gov/shwd/solid-waste/resources/solid-waste-facilities-list/,5/3/2019 0:00,UNVERIFIED,3/24/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CITY OF POWELL,NOT AVAILABLE,NOT AVAILABLE
-11615684.02,5181467.739,6320,782886,LINGLE C/D LANDFILL,NOT AVAILABLE,LINGLE,WY,82223,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,GOSHEN,56015,USA,42.1366284,-104.3454649,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.wyoming.gov/shwd/solid-waste/resources/solid-waste-facilities-list/,5/3/2019 0:00,UNVERIFIED,3/24/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF LINGLE,NOT AVAILABLE,NOT AVAILABLE
-12266801.91,5200122.093,6321,782887,LA BARGE TRANSFER STATION,NOT AVAILABLE,LA BARGE,WY,83123,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,UINTA,56023,USA,42.26077116,-110.1945565,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://deq.wyoming.gov/shwd/solid-waste/resources/solid-waste-facilities-list/,5/3/2019 0:00,UNVERIFIED,3/24/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,UINTA COUNTY,NOT AVAILABLE,NOT AVAILABLE
-8062636.47,5352291.161,6322,782888,ALVA WASTE TRANSFER STATION,1080 CHARLESTOWN ROAD,SPRINGFIELD,VT,5156,NOT AVAILABLE,(802) 885-2994,TRANSFER,OPEN,WINDSOR,50027,USA,43.26432121,-72.42789571,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,5/3/2019 0:00,IMAGERY/OTHER,4/5/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WS995
-8028387.636,5466158.522,6323,782889,BRADFORD RECYCLING & SW DROP OFF,314 FAIRGROUND ROAD,BRADFORD,VT,5033,NOT AVAILABLE,(802) 651-5454,TRANSFER,OPEN,ORANGE,50017,USA,44.00462876,-72.12023321,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,5/3/2019 0:00,IMAGERY/OTHER,4/5/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,OG094
-8150371.931,5537169.408,6324,782890,CSWD BURLINGTON DROP-OFF CENTER,645 PINE STREET,BURLINGTON,VT,5401,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,CHITTENDEN,50007,USA,44.46168626,-73.21603676,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,5/3/2019 0:00,IMAGERY/OTHER,4/5/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CH056
-8082496.031,5602404.916,6325,782891,MONTGOMERY DROP-OFF CENTER,86 MOUNTAIN ROAD,MONTGOMERY,VT,5471,NOT AVAILABLE,(802) 524-5987,TRANSFER,OPEN,FRANKLIN,50011,USA,44.87844195,-72.60629718,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,5/3/2019 0:00,IMAGERY/OTHER,4/5/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,FR550
-8135579.606,5594268.586,6326,782892,NWVSWMD,REWES DRIVE,SAINT ALBANS TOWN,VT,5478,NOT AVAILABLE,(802) 524-5986,TRANSFER,OPEN,FRANKLIN,50011,USA,44.82662674,-73.08315505,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,5/3/2019 0:00,UNVERIFIED,4/5/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,FR540
-8123817.457,5296139.853,6327,782893,SEARSBURG TRANSFER STATION,18 TOWN GARAGE ROAD,SEARSBURG,VT,5201,NOT AVAILABLE,(802) 464-0594,TRANSFER,OPEN,BENNINGTON,50003,USA,42.89589795,-72.97749387,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,5/3/2019 0:00,IMAGERY/OTHER,4/5/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,BN421
